ST,OCCPSTEM,RAC1P,SEX,JWMNP_ZSCORE,HICOV,ADJWAGPRPP,PWGTP,REP_RATIO,ST_CODE,NaN_Flag
North Carolina,STEM,Native American or Hawaiian,Female,0.5660508606185544,1.0,43622.40130861505,198,0.5813703257242483,NC,0
North Carolina,STEM,Native American or Hawaiian,Male,0.5142520802445325,1.0,47367.758996728466,113,0.46700882173812197,NC,0
North Carolina,STEM,White,Female,0.10096035296292107,1.0,52875.637949836426,9245,0.6506918957583897,NC,0
North Carolina,STEM,White,Male,0.16300555263159106,0.9745762711864406,51774.06215921483,23408,1.5459332480675207,NC,0
North Carolina,STEM-related,Asian,Female,0.8592069583114611,1.0,37068.025354416575,673,1.0518022053158147,NC,0
North Carolina,STEM-related,Asian,Male,0.08667316521475671,1.0,16083.006543075247,131,0.2066227561622006,NC,0
North Carolina,STEM-related,Black or African American,Female,0.19120668550769893,0.8461538461538461,39105.94056706653,3955,0.873011000924794,NC,0
North Carolina,STEM-related,Black or African American,Male,-0.018523945058365715,0.9,28585.891766630317,2818,0.6347163548302501,NC,0
North Carolina,STEM-related,Multi-racial and Other,Female,-0.24006053422116694,0.9166666666666666,25887.03107960742,1414,1.0884918308096805,NC,0
North Carolina,STEM-related,Multi-racial and Other,Male,-0.3972336988224707,1.0,40758.30425299891,164,0.09556675967055353,NC,0
North Carolina,STEM-related,Native American or Hawaiian,Female,-0.5077357097496106,1.0,38555.152671755735,442,1.4579182861251432,NC,0
North Carolina,STEM-related,White,Female,0.042427871250099176,0.9769585253456221,38555.152671755735,23408,1.850785269790994,NC,0
North Carolina,STEM-related,White,Male,-0.025508163160530613,0.9420289855072463,33047.27371864777,6899,0.5118418790035378,NC,0
North Dakota,Non-STEM,Asian,Female,0.7269234323257984,1.0,2262.3628219484885,1625,1.045767868459784,ND,0
North Dakota,Non-STEM,Asian,Male,0.2812507917471012,0.75,2997.630739081747,2079,1.0271737980828815,ND,0
North Dakota,Non-STEM,Black or African American,Female,-0.4316133771388155,1.0,13574.17693169093,382,1.1635374191847936,ND,0
North Dakota,Non-STEM,Black or African American,Male,-0.47092030674810087,0.75,22962.982642777155,1074,1.1635374191847936,ND,0
North Dakota,Non-STEM,Multi-racial and Other,Female,-0.31938803699833657,0.9,11877.404815229562,1279,0.6034729761303126,ND,0
North Dakota,Non-STEM,Multi-racial and Other,Male,-0.08904577057719447,0.8333333333333334,46378.437849944006,2502,1.0738364525268733,ND,0
North Dakota,Non-STEM,Native American or Hawaiian,Female,-0.22509619564784425,0.7777777777777778,5655.907054871221,1253,1.0406226882502114,ND,0
North Dakota,Non-STEM,Native American or Hawaiian,Male,0.24345704402269092,0.6666666666666666,14422.562989921613,3508,1.1635374191847936,ND,0
North Dakota,Non-STEM,White,Female,-0.0999672990540706,0.9078947368421053,25734.377099664052,22119,0.9610621821183932,ND,0
North Dakota,Non-STEM,White,Male,0.07951400357359124,0.9264705882352942,32295.22928331468,28678,1.0247190402414246,ND,0
North Dakota,STEM,Asian,Male,-0.22268275262369652,1.0,30541.898096304587,74,0.9215180757478082,ND,0
North Dakota,STEM,Multi-racial and Other,Male,0.08770884090506097,0.6666666666666666,47509.619260918254,209,2.260892007998906,ND,0
North Dakota,STEM,White,Female,0.14081599252293328,1.0,49206.39137737962,487,0.5333320170726886,ND,0
North Dakota,STEM,White,Male,0.2142299033932455,0.9285714285714286,50903.163493840984,1789,1.6111982499382536,ND,0
North Dakota,STEM-related,Asian,Female,0.9946726578475267,1.0,39591.34938409855,183,0.9508096447881325,ND,0
North Dakota,STEM-related,Asian,Male,0.4024631200177523,1.0,32804.26091825308,202,0.8057519641524081,ND,0
North Dakota,STEM-related,Multi-racial and Other,Female,1.0800933677761795,1.0,23754.809630459127,1187,4.521666855998369,ND,0
North Dakota,STEM-related,Native American or Hawaiian,Female,-0.048724769397654605,1.0,30541.89809630459,148,0.9923491338777828,ND,0
North Dakota,STEM-related,White,Female,0.06173058686391248,1.0,33935.44232922733,4173,1.4638444966650086,ND,0
North Dakota,STEM-related,White,Male,-0.039325328724876686,1.0,56559.070548712196,2096,0.6046551886188963,ND,0
Ohio,Non-STEM,Asian,Female,-0.09276045935135933,0.9420289855072463,11426.97963800905,8630,0.8891680933277986,OH,0
Ohio,Non-STEM,Asian,Male,-0.01416218781658477,0.8571428571428571,19425.865384615383,8844,0.8616616053544519,OH,0
Ohio,Non-STEM,Black or African American,Female,0.12219977061560151,0.8529411764705882,17140.469457013576,56508,1.0463101888056034,OH,0
Ohio,Non-STEM,Black or African American,Male,0.03463212251417269,0.7735191637630662,15997.771493212671,53877,1.0545525503990505,OH,0
Ohio,Non-STEM,Multi-racial and Other,Female,0.059592468073822895,0.8842975206611571,17140.469457013576,15916,1.0124311142239395,OH,0
Ohio,Non-STEM,Multi-racial and Other,Male,-0.029801032642418603,0.7906976744186046,22853.9592760181,18722,1.0326627793770355,OH,0
Ohio,Non-STEM,Native American or Hawaiian,Female,1.0276082463768035,1.0,10284.281674208145,1589,1.0613160923139808,OH,0
Ohio,Non-STEM,Native American or Hawaiian,Male,-0.5135133235009631,0.8333333333333334,22853.9592760181,1411,1.1501487167807898,OH,0
Ohio,Non-STEM,White,Female,-0.06733670733119507,0.9024101145792177,20568.56334841629,275258,0.9712856246065975,OH,0
Ohio,Non-STEM,White,Male,0.10495411250035697,0.8655761024182077,28567.44909502262,292518,1.0148536335770117,OH,0
Ohio,Not working,Asian,Male,,0.0,0.0,252,3.506015200761152,OH,1
Ohio,Not working,Black or African American,Female,,0.8333333333333334,0.0,1243,3.286600316159426,OH,1
Ohio,Not working,Black or African American,Male,,0.8571428571428571,0.0,1234,3.449095559758212,OH,1
Ohio,Not working,Multi-racial and Other,Male,,0.0,0.0,96,0.7561409561259013,OH,1
Ohio,Not working,Native American or Hawaiian,Female,,1.0,0.0,133,12.685212276660254,OH,1
Ohio,Not working,White,Female,,0.875,0.0,1364,0.6873004487748797,OH,1
Ohio,Not working,White,Male,,0.9,0.0,813,0.40277880335771066,OH,1
Ohio,STEM,Asian,Female,-0.08383530586950132,1.0,19654.40497737557,800,1.2749029363281843,OH,0
Ohio,STEM,Asian,Male,-0.024651080746572167,0.95,26282.05316742081,2352,3.544372718848003,OH,0
Ohio,STEM,Black or African American,Female,-0.09634958136172801,1.0,52564.106334841636,727,0.20820875568843608,OH,0
Ohio,STEM,Black or African American,Male,-0.24540362969699808,0.9285714285714286,34280.938914027145,2812,0.8513226680278382,OH,0
Ohio,STEM,Multi-racial and Other,Female,0.8286327194130964,1.0,42851.17364253394,510,0.5017828213247384,OH,0
Ohio,STEM,Multi-racial and Other,Male,-0.45930542046541434,1.0,34280.938914027145,1463,1.248143929997885,OH,0
Ohio,STEM,White,Female,0.39280104575792224,0.989247311827957,38851.730769230766,10184,0.5558267725056139,OH,0
Ohio,STEM,White,Male,0.04267780876323742,0.9688473520249221,57134.898190045256,28560,1.5325797347717758,OH,0
Ohio,STEM-related,Asian,Female,0.16822320455705161,1.0,33709.5899321267,1733,2.2747788504577833,OH,0
Ohio,STEM-related,Asian,Male,-0.1383863291362627,1.0,39994.42873303167,357,0.44312246548413564,OH,0
Ohio,STEM-related,Black or African American,Female,-0.20484156678177706,0.85,38851.730769230766,3638,0.8581846797225833,OH,0
Ohio,STEM-related,Black or African American,Male,-0.07434011357592338,1.0,45707.9185520362,838,0.20896636318805487,OH,0
Ohio,STEM-related,Multi-racial and Other,Female,-0.22729033511247237,1.0,36566.33484162897,1655,1.3412109662822258,OH,0
Ohio,STEM-related,Multi-racial and Other,Male,0.45398817411640413,1.0,13483.83597285068,571,0.4012452791983044,OH,0
Ohio,STEM-related,White,Female,0.13561016393356148,0.9806629834254144,43651.06221719457,39141,1.7595696918262134,OH,0
Ohio,STEM-related,White,Male,0.26326836580846386,0.9883720930232558,45707.9185520362,9624,0.4253769710857356,OH,0
Oklahoma,Non-STEM,Asian,Female,-0.1688322283045034,0.8333333333333334,23573.911410550456,2704,0.8807629883820399,OK,0
Oklahoma,Non-STEM,Asian,Male,0.19214088682232996,0.8571428571428571,26643.732798165143,4068,0.9604507627179814,OK,0
Oklahoma,Non-STEM,Black or African American,Female,0.08595991088932929,0.6949152542372882,17376.347477064217,9883,1.027226764319545,OK,0
Oklahoma,Non-STEM,Black or African American,Male,-0.07992704302899695,0.5081967213114754,17376.347477064217,9047,1.0253970660507021,OK,0
Oklahoma,Non-STEM,Multi-racial and Other,Female,-0.06820318228352899,0.5984848484848485,16333.766628440371,15472,0.9726412198734753,OK,0
Oklahoma,Non-STEM,Multi-racial and Other,Male,0.15111761085992728,0.6490066225165563,28960.579128440368,20706,1.0522709464948101,OK,0
Oklahoma,Non-STEM,Native American or Hawaiian,Female,-0.07877787351899819,0.5480769230769231,14016.92029816514,10536,0.9586406833156436,OK,0
Oklahoma,Non-STEM,Native American or Hawaiian,Male,0.028647920668981194,0.5087719298245614,23168.46330275229,10343,1.0092043720285895,OK,0
Oklahoma,Non-STEM,White,Female,-0.0812221405975972,0.7993680884676145,18534.770642201842,77176,0.9873169264334797,OK,0
Oklahoma,Non-STEM,White,Male,0.10223362133521437,0.7434895833333334,28960.579128440368,102615,1.007915061615642,OK,0
Oklahoma,Not working,Multi-racial and Other,Male,,0.6666666666666666,0.0,283,2.6113286589085143,OK,1
Oklahoma,Not working,Native American or Hawaiian,Female,,1.0,0.0,290,4.7909520192975625,OK,1
Oklahoma,Not working,Native American or Hawaiian,Male,,0.5,0.0,341,6.041304238729972,OK,1
Oklahoma,Not working,White,Female,,0.6,0.0,477,1.107991492490477,OK,1
Oklahoma,Not working,White,Male,,0.0,0.0,55,0.09808881880252743,OK,1
Oklahoma,STEM,Asian,Female,-0.9494865204241614,1.0,35911.11811926606,376,2.7206426624731,OK,0
Oklahoma,STEM,Asian,Male,-0.23522385174270088,1.0,28960.579128440368,602,3.157344297181995,OK,0
Oklahoma,STEM,Black or African American,Female,-0.8652120516209036,0.5,12626.8125,251,0.5795388337310492,OK,0
Oklahoma,STEM,Black or African American,Male,0.7122531009407932,1.0,63713.274082568816,536,1.3495331585849724,OK,0
Oklahoma,STEM,Multi-racial and Other,Female,-0.4208692271096219,0.7142857142857143,56415.20814220184,1087,1.5179834898876516,OK,0
Oklahoma,STEM,Multi-racial and Other,Male,-0.6637685412042258,1.0,46336.92660550459,425,0.4797904396413355,OK,0
Oklahoma,STEM,Native American or Hawaiian,Female,0.6583599348426386,0.5,12742.654816513765,82,0.16573919925314604,OK,0
Oklahoma,STEM,Native American or Hawaiian,Male,-0.25858447171134524,0.75,27802.155963302757,366,0.7933137358700217,OK,0
Oklahoma,STEM,White,Female,-0.03693214261150746,1.0,53287.46559633029,1052,0.29896568745676594,OK,0
Oklahoma,STEM,White,Male,0.3516017639009529,0.9107142857142857,46336.92660550459,7042,1.5365277081781996,OK,0
Oklahoma,STEM-related,Asian,Female,0.102915192221936,1.0,14190.683772935783,305,1.9083554120958335,OK,0
Oklahoma,STEM-related,Black or African American,Female,-0.3983819328926491,1.0,63713.27408256881,474,0.9463742721712175,OK,0
Oklahoma,STEM-related,Black or African American,Male,,1.0,31624.95240825688,145,0.31569124283526256,OK,1
Oklahoma,STEM-related,Multi-racial and Other,Female,0.27136963578719736,0.75,24153.122993119272,980,1.1834211922180935,OK,0
Oklahoma,STEM-related,Multi-racial and Other,Male,0.2530001676971149,0.6666666666666666,37069.541284403684,282,0.2752881585370907,OK,0
Oklahoma,STEM-related,Native American or Hawaiian,Female,0.5307221251127158,0.5714285714285714,39386.387614678904,1210,2.114815655516578,OK,0
Oklahoma,STEM-related,Native American or Hawaiian,Male,-0.0926333690377578,0.6666666666666666,25485.30963302753,250,0.4685755889993033,OK,0
Oklahoma,STEM-related,White,Female,-0.19140950194892334,0.8852459016393442,34752.694954128434,7481,1.8384042878765834,OK,0
Oklahoma,STEM-related,White,Male,-0.00941948746933172,1.0,27802.155963302757,2541,0.47942955500926293,OK,0
Oregon,Non-STEM,Asian,Female,-0.08406612976432566,0.9298245614035088,19768.003913894325,7895,0.9986780193089341,OR,0
Oregon,Non-STEM,Asian,Male,0.04867278934550729,0.868421052631579,17791.203522504893,6088,0.8507203625299519,OR,0
Oregon,Non-STEM,Black or African American,Female,-0.005904231548309056,0.8666666666666667,19768.003913894325,3354,1.0528214202937856,OR,0
Oregon,Non-STEM,Black or African American,Male,0.6135411644158008,0.75,17297.003424657534,2748,0.9589790224343222,OR,0
Oregon,Non-STEM,Multi-racial and Other,Female,-0.12201432050793469,0.900990099009901,20756.40410958904,14116,1.0164133460496347,OR,0
Oregon,Non-STEM,Multi-racial and Other,Male,-0.014803542437542366,0.8305084745762712,21645.964285714283,16277,1.0181653272723605,OR,0
Oregon,Non-STEM,Native American or Hawaiian,Female,0.324120152116118,0.7142857142857143,22634.364481409,2118,1.1212516736104359,OR,0
Oregon,Non-STEM,Native American or Hawaiian,Male,-0.09813936732749982,0.7931034482758621,11860.802348336596,2002,1.0949979758868744,OR,0
Oregon,Non-STEM,White,Female,0.03130628333492767,0.9077777777777778,17791.203522504893,101155,0.9853887251660582,OR,0
Oregon,Non-STEM,White,Male,0.07268207619760274,0.8322510822510822,21349.444227005868,111633,1.0146042951531105,OR,0
Oregon,Not working,Asian,Male,,1.0,0.0,294,5.67404565744914,OR,1
Oregon,Not working,Black or African American,Female,,1.0,0.0,122,5.289136754648182,OR,1
Oregon,Not working,White,Female,,0.75,0.0,409,0.5502712892022039,OR,1
Oregon,Not working,White,Male,,1.0,0.0,1111,1.3946058121480844,OR,1
Oregon,STEM,Asian,Female,0.5116120215444002,1.0,29652.00587084149,633,1.1963541494358096,OR,0
Oregon,STEM,Asian,Male,-0.09719720571608802,1.0,52385.21037181997,1310,2.7350556873189107,OR,0
Oregon,STEM,Black or African American,Female,1.8518078625576606,1.0,28663.605675146773,96,0.4502415599199256,OR,0
Oregon,STEM,Black or African American,Male,-0.15044733944705593,1.0,54362.0107632094,465,2.4245325831122195,OR,0
Oregon,STEM,Multi-racial and Other,Female,0.2381176147859185,1.0,7660.101516634051,1068,1.1489804924786773,OR,0
Oregon,STEM,Multi-racial and Other,Male,-0.09671441534459524,1.0,37065.00733855186,904,0.8448800663869785,OR,0
Oregon,STEM,Native American or Hawaiian,Male,-0.8297939106156477,1.0,44478.00880626222,48,0.3922592322034083,OR,0
Oregon,STEM,White,Female,0.04143870978870525,0.975609756097561,41512.808219178085,4169,0.6067849811226889,OR,0
Oregon,STEM,White,Male,0.17912237722454014,0.9534883720930233,45960.60909980431,9203,1.2497300590977751,OR,0
Oregon,STEM-related,Asian,Female,0.03998861943225193,1.0,33605.60665362035,336,0.9027345516528813,OR,0
Oregon,STEM-related,Asian,Male,-0.25368252835064375,1.0,59304.01174168298,332,0.9853662857642025,OR,0
Oregon,STEM-related,Multi-racial and Other,Female,0.6868664671923658,1.0,26686.805283757334,388,0.593386778916034,OR,0
Oregon,STEM-related,Multi-racial and Other,Male,-0.11385287020262314,0.6666666666666666,32617.20645792564,744,0.9884718511312426,OR,0
Oregon,STEM-related,White,Female,-0.01031405464476718,0.9846153846153847,31628.806262230923,9369,1.9384781233363444,OR,0
Oregon,STEM-related,White,Male,0.6152171014079955,1.0,31134.606164383564,1420,0.27411946510905655,OR,0
Pennsylvania,Non-STEM,Asian,Female,-0.055197345205250756,0.84375,9216.27139175258,12768,0.8418265801900033,PA,0
Pennsylvania,Non-STEM,Asian,Male,-0.008875790648074902,0.9142857142857143,20827.731958762888,15159,0.9002154486880345,PA,0
Pennsylvania,Non-STEM,Black or African American,Female,0.0806062446352729,0.9170305676855895,16662.18556701031,56947,1.0759651353586228,PA,0
Pennsylvania,Non-STEM,Black or African American,Male,0.11358034476727905,0.7973421926910299,12496.639175257736,62288,1.0851562900669076,PA,0
Pennsylvania,Non-STEM,Multi-racial and Other,Female,-0.24724231863023444,0.8968253968253969,18588.75077319588,22296,1.1028329052544465,PA,0
Pennsylvania,Non-STEM,Multi-racial and Other,Male,-0.14582218861539625,0.75,24785.00103092784,27594,1.0560638662668944,PA,0
Pennsylvania,Non-STEM,Native American or Hawaiian,Female,2.6000281857825667,0.5,11246.97525773196,430,1.176236387107586,PA,0
Pennsylvania,Non-STEM,Native American or Hawaiian,Male,-1.0740579554090364,0.8333333333333334,27596.744845360823,1005,1.176236387107586,PA,0
Pennsylvania,Non-STEM,White,Female,-0.05011514814097506,0.9205512768544791,20827.731958762888,269402,0.9672548752153729,PA,0
Pennsylvania,Non-STEM,White,Male,0.05859114856699622,0.8903061224489796,26347.080927835053,295909,1.0018015936097568,PA,0
Pennsylvania,Not working,Asian,Female,,1.0,0.0,669,4.931244511124122,PA,1
Pennsylvania,Not working,Asian,Male,,1.0,0.0,120,0.7966871528044223,PA,1
Pennsylvania,Not working,Black or African American,Female,,1.0,0.0,925,1.9538883382228986,PA,1
Pennsylvania,Not working,Black or African American,Male,,0.75,0.0,685,1.3341637498746068,PA,1
Pennsylvania,Not working,Multi-racial and Other,Female,,0.6666666666666666,0.0,313,1.7308433215383796,PA,1
Pennsylvania,Not working,Multi-racial and Other,Male,,1.0,0.0,1405,6.011495228415342,PA,1
Pennsylvania,Not working,White,Female,,1.0,0.0,1374,0.5515152221178599,PA,1
Pennsylvania,Not working,White,Male,,0.8571428571428571,0.0,1341,0.5075548486119585,PA,1
Pennsylvania,STEM,Asian,Female,0.33950494275456655,1.0,40614.07731958764,3142,2.2836336412571585,PA,0
Pennsylvania,STEM,Asian,Male,0.09954731704572499,0.9444444444444444,54152.103092783516,4383,2.869246566306318,PA,0
Pennsylvania,STEM,Black or African American,Female,0.034608945340737295,1.0,19786.345360824744,1112,0.2316075046095669,PA,0
Pennsylvania,STEM,Black or African American,Male,0.05637039026056062,1.0,44779.62371134022,3471,0.6665964717996363,PA,0
Pennsylvania,STEM,Multi-racial and Other,Female,-0.9118118487752218,1.0,33324.37113402062,317,0.17284726557640862,PA,0
Pennsylvania,STEM,Multi-racial and Other,Male,-0.4673741656237914,1.0,59359.036082474224,1735,0.7319737280993112,PA,0
Pennsylvania,STEM,White,Female,0.22931234834876996,0.9781021897810219,37489.9175257732,14401,0.569971648368364,PA,0
Pennsylvania,STEM,White,Male,0.2554057699342187,0.9715099715099715,45716.87164948453,40727,1.5199400396786737,PA,0
Pennsylvania,STEM-related,Asian,Female,0.11788747368157719,1.0,34886.451030927834,1261,1.085723323507153,PA,0
Pennsylvania,STEM-related,Asian,Male,-0.09691322189448981,1.0,51027.943298969076,145,0.11244709276590084,PA,0
Pennsylvania,STEM-related,Black or African American,Female,0.19062931547189593,0.9285714285714286,31241.597938144332,3270,0.8068251404063692,PA,0
Pennsylvania,STEM-related,Black or African American,Male,-0.4846644103747916,1.0,41134.77061855671,1072,0.24388607913077257,PA,0
Pennsylvania,STEM-related,Multi-racial and Other,Female,-0.7088967141154149,0.8888888888888888,13954.580412371135,854,0.5516262839586221,PA,0
Pennsylvania,STEM-related,White,Female,0.2270398277749854,0.9591346153846154,41655.463917525776,42431,1.9894255885823349,PA,0
Pennsylvania,STEM-related,White,Male,0.044197089722517444,0.9666666666666667,37489.9175257732,9456,0.41805683477375305,PA,0
Rhode Island,Non-STEM,Asian,Female,-0.4245636643286669,1.0,7179.7077986179675,1107,0.8616150931331159,RI,0
Rhode Island,Non-STEM,Asian,Male,-0.1230766818733523,0.9166666666666666,31411.22161895361,921,0.42868190717178484,RI,0
Rhode Island,Non-STEM,Black or African American,Female,-0.19435378171119974,0.8823529411764706,20940.81441263574,4217,0.9960607264441073,RI,0
Rhode Island,Non-STEM,Black or African American,Male,0.5802577923018654,0.88,15954.90621915104,4514,1.170613459866492,RI,0
Rhode Island,Non-STEM,Multi-racial and Other,Female,0.030127936743857886,0.9583333333333334,22935.177690029617,2546,1.1009907162246355,RI,0
Rhode Island,Non-STEM,Multi-racial and Other,Male,0.21955523853491177,0.875,24929.540967423494,5201,1.1011684942603768,RI,0
Rhode Island,Non-STEM,White,Female,-0.000297687551441095,0.9574468085106383,19943.6327739388,21893,0.9598232454536199,RI,0
Rhode Island,Non-STEM,White,Male,-0.01662398628129325,0.9198113207547169,23932.359328726558,27462,1.0365777846339792,RI,0
Rhode Island,Not working,Multi-racial and Other,Male,,0.0,0.0,293,9.858865094119446,RI,1
Rhode Island,Not working,White,Male,,1.0,0.0,134,0.8038350012773219,RI,1
Rhode Island,STEM,Asian,Female,2.3060966453070164,1.0,17949.26949654492,208,1.9681556217934548,RI,0
Rhode Island,STEM,Asian,Male,-0.24993279455279627,1.0,42380.21964461995,1472,8.329400736391396,RI,0
Rhode Island,STEM,Black or African American,Female,-0.3417943474293222,1.0,19794.055528134257,89,0.2555657467548898,RI,0
Rhode Island,STEM,Multi-racial and Other,Female,-0.2044340261276667,0.0,24032.07749259625,48,0.25234628642357615,RI,0
Rhode Island,STEM,Multi-racial and Other,Male,0.5780627128341691,1.0,36397.12981243831,35,0.09008767750045864,RI,0
Rhode Island,STEM,White,Female,-0.31526881731399714,0.9166666666666666,41532.61525172755,973,0.518596104094266,RI,0
Rhode Island,STEM,White,Male,0.4813478157351797,1.0,53847.80848963476,2757,1.2651351533296165,RI,0
Rhode Island,STEM-related,Asian,Female,-0.16105189251991556,1.0,55842.17176702863,189,1.7925468637174635,RI,0
Rhode Island,STEM-related,Asian,Male,-0.6857996100046903,1.0,27572.07230997039,122,0.6919558604558677,RI,0
Rhode Island,STEM-related,Black or African American,Female,0.5182188090090979,0.6666666666666666,17949.26949654492,650,1.8708484547298683,RI,0
Rhode Island,STEM-related,Multi-racial and Other,Female,0.002210915146045845,1.0,34901.3573543929,113,0.5954519726097347,RI,0
Rhode Island,STEM-related,White,Female,-0.009699405969263851,0.9696969696969697,34901.3573543929,3835,2.0487755947598685,RI,0
Rhode Island,STEM-related,White,Male,0.5367848231198837,1.0,25926.72260612044,660,0.3035685016200755,RI,0
South Carolina,Non-STEM,Asian,Female,-0.22603365094962394,0.8235294117647058,7727.885245901641,1254,0.6617672062197162,SC,0
South Carolina,Non-STEM,Asian,Male,-0.1567296240146352,0.8888888888888888,29034.768852459012,3676,1.0709022922395803,SC,0
South Carolina,Non-STEM,Black or African American,Female,-0.004577574609814735,0.8410596026490066,16559.754098360656,48444,1.0483359198237328,SC,0
South Carolina,Non-STEM,Black or African American,Male,0.02771197635639383,0.7121771217712177,22079.672131147538,47598,1.0664120544734883,SC,0
South Carolina,Non-STEM,Multi-racial and Other,Female,0.09681813787257897,0.7868852459016393,15455.770491803281,7816,1.0765107600447201,SC,0
South Carolina,Non-STEM,Multi-racial and Other,Male,0.011721232968834577,0.5882352941176471,23901.245081967212,8542,1.0443539431922284,SC,0
South Carolina,Non-STEM,Native American or Hawaiian,Female,-0.3348927211398673,0.8,16559.754098360656,732,1.1309147710756393,SC,0
South Carolina,Non-STEM,Native American or Hawaiian,Male,0.35023040271105405,1.0,33119.50819672131,426,1.0611667235203135,SC,0
South Carolina,Non-STEM,White,Female,-0.08516397842042547,0.8804960541149943,17111.745901639344,91329,0.9381386710467872,SC,0
South Carolina,Non-STEM,White,Male,-0.026353229021306605,0.8052356020942408,27599.59016393443,103234,1.0018867018272066,SC,0
South Carolina,Not working,Black or African American,Female,,0.8,0.0,759,1.3197704319187509,SC,1
South Carolina,Not working,Black or African American,Male,,0.8,0.0,798,1.4365984035911363,SC,1
South Carolina,Not working,Native American or Hawaiian,Male,,1.0,0.0,28,5.604388099394837,SC,1
South Carolina,Not working,White,Female,,0.7142857142857143,0.0,990,0.8171272198659105,SC,1
South Carolina,Not working,White,Male,,0.5,0.0,1321,1.0301366098943072,SC,1
South Carolina,STEM,Asian,Female,0.2708485467166854,1.0,38639.4262295082,431,3.766174317530071,SC,0
South Carolina,STEM,Asian,Male,0.6179857352915727,1.0,80590.80327868853,206,0.9937039306097092,SC,0
South Carolina,STEM,Black or African American,Female,0.27638426135643945,1.0,48906.47377049181,1071,0.3837650176478883,SC,0
South Carolina,STEM,Black or African American,Male,0.8776145700807672,0.8888888888888888,57407.147540983606,1954,0.7248970663517561,SC,0
South Carolina,STEM,Multi-racial and Other,Female,0.550859289265341,1.0,94942.59016393444,124,0.28279449523060735,SC,0
South Carolina,STEM,Multi-racial and Other,Male,-0.24006655976324967,0.6666666666666666,28703.573770491803,291,0.5891102438522305,SC,0
South Carolina,STEM,White,Female,-0.21792925212829362,0.9574468085106383,35327.475409836065,5100,0.8674490065068167,SC,0
South Carolina,STEM,White,Male,0.18438848457916132,0.9479166666666666,55199.180327868846,9729,1.5634338195817676,SC,0
South Carolina,STEM-related,Asian,Female,-0.15271157412494268,1.0,12143.819672131147,458,4.161697523705413,SC,0
South Carolina,STEM-related,Black or African American,Female,1.0712260975027503,0.9090909090909091,27599.59016393443,1986,0.7400090719352175,SC,0
South Carolina,STEM-related,Black or African American,Male,-0.3535263575459356,1.0,58511.13114754099,127,0.04899337870208121,SC,0
South Carolina,STEM-related,Multi-racial and Other,Female,-0.5534000103500225,1.0,17387.74180327869,271,0.64268837414941,SC,0
South Carolina,STEM-related,Multi-racial and Other,Male,-0.36756985415705234,1.0,33119.50819672131,417,0.8778524536306835,SC,0
South Carolina,STEM-related,White,Female,0.2030541868532339,0.952,38418.629508196726,12677,2.2421886763388583,SC,0
South Carolina,STEM-related,White,Male,-0.08513318027074605,0.9565217391304348,55199.180327868846,2245,0.3751539563901886,SC,0
South Dakota,Non-STEM,Asian,Female,-0.2777054553439286,0.0,5752.534168564921,451,1.0056068692056825,SD,0
South Dakota,Non-STEM,Asian,Male,-0.4455031456253702,1.0,28992.772209567203,945,1.197363389719405,SD,0
South Dakota,Non-STEM,Black or African American,Female,-0.6389050918543695,0.25,23642.915432801827,1518,0.9724973919711378,SD,0
South Dakota,Non-STEM,Black or African American,Male,-0.7489822481182054,0.6,20939.224373576308,938,0.8934978994087525,SD,0
South Dakota,Non-STEM,Multi-racial and Other,Female,0.13016454086580273,0.6,26116.50512528474,1826,1.1258421985724167,SD,0
South Dakota,Non-STEM,Multi-racial and Other,Male,-0.15707597595000047,0.9090909090909091,32214.191343963554,1061,1.197363389719405,SD,0
South Dakota,Non-STEM,Native American or Hawaiian,Female,0.006132735340135801,0.5882352941176471,6787.990318906606,3048,1.1116550751948662,SD,0
South Dakota,Non-STEM,Native American or Hawaiian,Male,-0.31161932061024655,0.3157894736842105,14956.588838268794,1477,1.0685835206136323,SD,0
South Dakota,Non-STEM,White,Female,0.0029412584455955513,0.9016393442622951,25311.15034168565,20744,0.9098207383274483,SD,0
South Dakota,Non-STEM,White,Male,0.25509182115559137,0.8944723618090452,33364.69817767654,22911,1.058813254925365,SD,0
South Dakota,Not working,Native American or Hawaiian,Female,,0.5,0.0,131,4.685554371002133,SD,1
South Dakota,Not working,Native American or Hawaiian,Male,,0.0,0.0,178,12.62939577039275,SD,1
South Dakota,Not working,White,Female,,0.0,0.0,251,1.079621794871795,SD,1
South Dakota,STEM,Asian,Female,-0.24400005766752383,1.0,33364.69817767654,86,2.298357998710849,SD,0
South Dakota,STEM,Black or African American,Male,,0.0,13806.08200455581,319,3.6420752645942223,SD,1
South Dakota,STEM,White,Female,0.06750677383107916,1.0,28475.044134396354,2104,1.1060546844396693,SD,0
South Dakota,STEM,White,Male,0.5349017415120808,1.0,53498.56776765376,2073,1.1482650917401045,SD,0
South Dakota,STEM-related,Black or African American,Female,0.16066066862966247,0.0,17257.602505694762,351,2.1677050606173562,SD,0
South Dakota,STEM-related,Multi-racial and Other,Female,0.874385928009713,0.0,51772.807517084286,116,0.6894632783221769,SD,0
South Dakota,STEM-related,Native American or Hawaiian,Female,-0.24400005766752383,1.0,29913.177676537587,104,0.36564937293521865,SD,0
South Dakota,STEM-related,White,Female,-0.0010990295004025669,0.9666666666666667,36240.965261959005,4201,1.776202229693541,SD,0
