ST,OCCPSTEM,SEX,RAC1P,JWMNP_ZSCORE,HICOV,ADJWAGPRPP,PWGTP,REP_RATIO,ST_CODE,NaN_Flag
Tennessee,STEM-related,Female,Some Other Race alone,-0.10105127571136649,1.0,11261.371237458194,132,0.5498929664061706,TN,0
Tennessee,STEM-related,Male,Some Other Race alone,-0.43590625402272426,1.0,55180.719063545155,39,0.1391569226447558,TN,0
Tennessee,STEM-related,Female,Two or More Races,-0.3366982703800769,0.5,44932.8712374582,312,0.7676753496958431,TN,0
Tennessee,STEM-related,Male,Two or More Races,-0.39062037787793946,1.0,18243.421404682278,470,1.1950660653892415,TN,0
Tennessee,STEM-related,Female,White alone,0.033279930705162435,0.9732142857142857,38851.73076923077,21463,1.9044609600801063,TN,0
Tennessee,STEM-related,Male,White alone,-0.1562360526301748,0.9622641509433962,28153.428093645485,4321,0.3771337821209505,TN,0
Texas,Non-STEM,Female,American Indian alone,-0.4594361625414296,0.7027027027027027,19888.86528497409,3836,1.104495200928055,TX,0
Texas,Non-STEM,Male,American Indian alone,-0.22799550564229581,0.6153846153846154,19888.86528497409,4406,1.0877428712562291,TX,0
Texas,Non-STEM,Female,"American Indian and Alaska Native tribes specified; or American Indian or Alaska Native, not specified and no other races",-0.261082950428449,0.5,17428.92668393783,2109,1.1220588628823334,TX,0
Texas,Non-STEM,Male,"American Indian and Alaska Native tribes specified; or American Indian or Alaska Native, not specified and no other races",0.19349123281634853,0.5652173913043478,25227.455440414513,3007,1.0883970969958632,TX,0
Texas,Non-STEM,Female,Asian alone,-0.15648940796351304,0.8489208633093526,15701.735751295339,35093,0.7521041290254937,TX,0
Texas,Non-STEM,Male,Asian alone,-0.0031191693562170864,0.8247422680412371,20935.647668393784,35913,0.7640885119400288,TX,0
Texas,Non-STEM,Female,Black or African American alone,-0.02603558986853878,0.7285714285714285,16748.518134715032,136081,1.005504541305132,TX,0
Texas,Non-STEM,Male,Black or African American alone,0.026116575781649845,0.6535859269282814,15701.735751295339,129249,1.0337882593910874,TX,0
Texas,Non-STEM,Female,Native Hawaiian and Other Pacific Islander alone,-1.1853320020369367,0.5,16539.16165803109,720,1.1220588628823334,TX,0
Texas,Non-STEM,Male,Native Hawaiian and Other Pacific Islander alone,0.7117207674479821,0.8888888888888888,20935.647668393784,1077,0.9161921116939143,TX,0
Texas,Non-STEM,Female,Some Other Race alone,-0.18050683096855222,0.6024096385542169,16748.518134715032,54525,1.0311163835011836,TX,0
Texas,Non-STEM,Male,Some Other Race alone,0.14454117351106163,0.48324514991181655,23029.212435233163,79744,1.078275553272864,TX,0
Texas,Non-STEM,Female,Two or More Races,-0.10521861242872813,0.7640449438202247,15701.735751295339,31213,0.9389748595712023,TX,0
Texas,Non-STEM,Male,Two or More Races,-0.09566623932723194,0.6962025316455697,16748.518134715032,27981,1.0071964917974645,TX,0
Texas,Non-STEM,Female,White alone,-0.06785098350210339,0.74625,17795.300518134714,679261,0.9977821018901463,TX,0
Texas,Non-STEM,Male,White alone,0.07351000435098991,0.6932290800199634,25122.777202072542,756354,1.0166922744525293,TX,0
Texas,Not working,Female,Asian alone,,1.0,0.0,1046,2.99087963970097,TX,1
Texas,Not working,Male,Asian alone,,0.6666666666666666,0.0,829,2.3531861865977253,TX,1
Texas,Not working,Female,Black or African American alone,,0.6923076923076923,0.0,1814,1.7882721058014128,TX,1
Texas,Not working,Male,Black or African American alone,,0.7692307692307693,0.0,1608,1.715932593698823,TX,1
Texas,Not working,Female,Some Other Race alone,,0.5,0.0,638,1.6096908194714559,TX,1
Texas,Not working,Male,Some Other Race alone,,0.25,0.0,338,0.6097589985691565,TX,1
Texas,Not working,Female,Two or More Races,,0.0,0.0,261,1.0475354637129857,TX,1
Texas,Not working,Male,Two or More Races,,1.0,0.0,72,0.3457747249833462,TX,1
Texas,Not working,Female,White alone,,0.45161290322580644,0.0,4618,0.9050294947427674,TX,1
Texas,Not working,Male,White alone,,0.48484848484848486,0.0,3621,0.6493856919872909,TX,1
Texas,STEM,Male,American Indian alone,,0.0,14654.953367875647,121,0.4961586469270523,TX,1
Texas,STEM,Male,"American Indian and Alaska Native tribes specified; or American Indian or Alaska Native, not specified and no other races",-0.7604478934214957,1.0,68040.8549222798,93,0.5591010868471369,TX,0
Texas,STEM,Female,Asian alone,-0.16151158401018856,0.9666666666666667,48151.98963730571,6905,2.457958809842728,TX,0
Texas,STEM,Male,Asian alone,-0.08358847621370724,0.9107142857142857,34282.123056994824,13530,4.781269486291834,TX,0
Texas,STEM,Female,Black or African American alone,-0.18325821032247044,0.9285714285714286,35904.63575129534,5077,0.6230847887618484,TX,0
Texas,STEM,Male,Black or African American alone,-0.19805689728936682,0.8333333333333334,56002.85751295338,6290,0.8356193549484956,TX,0
Texas,STEM,Male,Native Hawaiian and Other Pacific Islander alone,0.7239846341647558,0.5,34020.4274611399,242,3.4193192574426883,TX,0
Texas,STEM,Female,Some Other Race alone,0.27953573900776585,0.8,68040.8549222798,744,0.2336890645129099,TX,0
Texas,STEM,Male,Some Other Race alone,-0.15391969688075757,0.8235294117647058,41871.29533678757,1872,0.4204274158162173,TX,0
Texas,STEM,Female,Two or More Races,-0.011764422428365657,0.8666666666666667,52339.119170984464,2050,1.024296654992208,TX,0
Texas,STEM,Male,Two or More Races,-0.2641999685189516,0.9565217391304348,68040.8549222798,2192,1.3105239556534969,TX,0
Texas,STEM,Female,White alone,0.12536020118130003,0.9307359307359307,45011.64248704664,22760,0.5552962341356495,TX,0
Texas,STEM,Male,White alone,0.05611325251143526,0.9243856332703214,54432.68393782384,57368,1.2808184245092904,TX,0
Texas,STEM-related,Female,American Indian alone,0.0791291229776185,1.0,41871.29533678757,61,0.32311920630449403,TX,0
Texas,STEM-related,Male,American Indian alone,-0.8894829445044844,1.0,25122.777202072542,18,0.0817526730705154,TX,0
Texas,STEM-related,Female,Asian alone,0.0844011191909806,0.9117647058823529,33497.036269430064,9311,3.671144734739588,TX,0
Texas,STEM-related,Male,Asian alone,0.17776240165139903,0.9565217391304348,20202.9,2466,0.9652343315531963,TX,0
Texas,STEM-related,Female,Black or African American alone,0.2019266814128006,0.875,41766.6170984456,8883,1.2075188252514601,TX,0
Texas,STEM-related,Male,Black or African American alone,-0.0051222667637709565,1.0,41871.29533678757,3138,0.46174802540583465,TX,0
Texas,STEM-related,Female,Some Other Race alone,-0.04215165050844951,0.75,49722.16321243524,3427,1.1922678174351247,TX,0
Texas,STEM-related,Male,Some Other Race alone,-0.20357973235371737,0.8333333333333334,43964.860103626954,1028,0.2557246312322393,TX,0
Texas,STEM-related,Female,Two or More Races,0.30722104153865826,0.8620689655172413,47105.207253886016,3775,2.0892148867905815,TX,0
Texas,STEM-related,Male,Two or More Races,-0.035297941111839315,0.5555555555555556,27844.41139896373,927,0.6138728283053015,TX,0
Texas,STEM-related,Female,White alone,0.10528661116070034,0.9191321499013807,36637.383419689126,57226,1.5464650997966416,TX,0
Texas,STEM-related,Male,White alone,0.1424724493513123,0.8686131386861314,31403.471502590677,17397,0.43021592530064257,TX,0
Utah,Non-STEM,Female,American Indian alone,0.4268151544709474,0.375,20987.98678756477,1880,1.0383168557773201,UT,0
Utah,Non-STEM,Male,American Indian alone,0.37400357919132654,0.5454545454545454,20935.647668393784,1877,1.1349686907565921,UT,0
Utah,Non-STEM,Female,"American Indian and Alaska Native tribes specified; or American Indian or Alaska Native, not specified and no other races",1.134206580214029,0.5,29362.24585492228,279,1.1349686907565921,UT,0
Utah,Non-STEM,Male,"American Indian and Alaska Native tribes specified; or American Indian or Alaska Native, not specified and no other races",-0.07654310786979308,1.0,58619.813471502595,282,1.1349686907565921,UT,0
Utah,Non-STEM,Female,Asian alone,-0.10309797677903927,0.9629629629629629,23343.247150259067,4258,0.78427404823784,UT,0
Utah,Non-STEM,Male,Asian alone,-0.21627935112842622,0.8928571428571429,15911.092227979278,3290,0.7571060406709627,UT,0
Utah,Non-STEM,Female,Black or African American alone,-0.10513094485647034,0.6363636363636364,7850.867875647668,1489,0.8024541218122344,UT,0
Utah,Non-STEM,Male,Black or African American alone,-0.41823405978913364,0.8235294117647058,10467.823834196892,1807,1.0822630206845183,UT,0
Utah,Non-STEM,Female,Native Hawaiian and Other Pacific Islander alone,-0.3270410914113095,1.0,21092.66502590674,1434,1.1349686907565921,UT,0
Utah,Non-STEM,Male,Native Hawaiian and Other Pacific Islander alone,-0.08513862675180486,0.9090909090909091,20098.22176165803,1870,1.0501689518628536,UT,0
Utah,Non-STEM,Female,Some Other Race alone,0.09917791800172832,0.631578947368421,16015.770466321244,6223,1.0507155850309837,UT,0
Utah,Non-STEM,Male,Some Other Race alone,-0.10494502502767593,0.725,31403.471502590677,7156,1.0378016804311492,UT,0
Utah,Non-STEM,Female,Two or More Races,-0.09735649542000666,0.8181818181818182,20935.647668393784,6004,0.9590924728082448,UT,0
Utah,Non-STEM,Male,Two or More Races,0.050014256609983605,0.9166666666666666,26169.559585492232,4532,1.086998754545409,UT,0
Utah,Non-STEM,Female,White alone,-0.08754883652530171,0.9025906735751296,15701.735751295339,106920,1.011501549671961,UT,0
Utah,Non-STEM,Male,White alone,0.09650989133588317,0.8859903381642512,22715.17772020726,111804,0.9995828140984035,UT,0
Utah,Not working,Female,White alone,,1.0,0.0,349,1.0449470137101315,UT,1
Utah,Not working,Male,White alone,,0.3333333333333333,0.0,476,1.346882256517931,UT,1
Utah,STEM,Female,Asian alone,0.46441231978622377,0.8888888888888888,40719.834715025914,1553,3.666371620461854,UT,0
Utah,STEM,Male,Asian alone,0.49726061750863415,1.0,39777.730569948195,1345,3.967216826171358,UT,0
Utah,STEM,Male,Black or African American alone,-0.1430006582522368,1.0,62806.943005181354,88,0.6755541693666911,UT,0
Utah,STEM,Male,Native Hawaiian and Other Pacific Islander alone,-0.7196921105870606,1.0,41871.29533678757,151,1.0869194356609677,UT,0
Utah,STEM,Female,Some Other Race alone,-0.20519151534693575,1.0,47105.207253886016,243,0.5258894837859753,UT,0
Utah,STEM,Male,Some Other Race alone,0.37507630678086495,1.0,58096.42227979275,433,0.8048867416904285,UT,0
Utah,STEM,Female,Two or More Races,0.8195613600770597,0.8,20935.647668393784,711,1.4557682367176836,UT,0
Utah,STEM,Male,Two or More Races,1.9896858606579482,1.0,67517.46373056996,200,0.6148539686034541,UT,0
Utah,STEM,Female,White alone,0.1987651582825784,1.0,30147.332642487047,3413,0.4138535932350261,UT,0
Utah,STEM,Male,White alone,0.08850655031667777,0.8861788617886179,26169.559585492232,12234,1.401950742213897,UT,0
Utah,STEM-related,Female,American Indian alone,0.8719289379839031,1.0,37684.165803108815,175,1.796815761642063,UT,0
Utah,STEM-related,Female,Asian alone,,1.0,0.0,351,1.2018845392972861,UT,1
Utah,STEM-related,Male,Asian alone,-0.3746892409198065,1.0,25803.185751295343,297,1.2706054314468873,UT,0
Utah,STEM-related,Female,Black or African American alone,-0.20081581197047021,1.0,64900.507772020734,617,6.181645889940657,UT,0
Utah,STEM-related,Female,Some Other Race alone,0.6594991468730712,1.0,15178.344559585494,256,0.803560875491696,UT,0
Utah,STEM-related,Male,Some Other Race alone,0.0403522107947422,0.5,27268.681088082907,237,0.6389778865111476,UT,0
Utah,STEM-related,Female,Two or More Races,0.2339079599024716,1.0,34543.818652849746,390,1.158184773031492,UT,0
Utah,STEM-related,Female,White alone,0.018126676395228487,0.9156626506024096,26169.559585492232,9289,1.633691351997226,UT,0
Utah,STEM-related,Male,White alone,0.27619958166828834,0.8571428571428571,30461.367357512958,2433,0.40438682047488483,UT,0
Vermont,Non-STEM,Female,American Indian alone,1.508150029788172,0.0,53887.46362754609,1124,1.1493017674012656,VT,0
Vermont,Non-STEM,Female,Asian alone,-0.45821051894686904,1.0,17390.954170708053,564,1.1493017674012653,VT,0
Vermont,Non-STEM,Male,Asian alone,0.22770218461242764,1.0,34781.9083414161,356,1.1493017674012656,VT,0
Vermont,Non-STEM,Female,Black or African American alone,-1.1136640351918827,1.0,8132.108147429682,496,1.1493017674012656,VT,0
Vermont,Non-STEM,Male,Black or African American alone,-0.47321060185702063,0.625,4115.042677012609,1924,1.1493017674012656,VT,0
Vermont,Non-STEM,Female,Some Other Race alone,0.761206398241117,1.0,9797.720659553832,203,1.1493017674012656,VT,0
Vermont,Non-STEM,Female,Two or More Races,0.5046197532454123,0.6666666666666666,23514.5295829292,680,0.856935528325505,VT,0
Vermont,Non-STEM,Male,Two or More Races,-0.820419557280323,0.75,13226.922890397675,250,0.3968583450971221,VT,0
Vermont,Non-STEM,Female,White alone,-0.0657762989528348,0.954954954954955,16656.125121241515,13848,1.0233093856473174,VT,0
Vermont,Non-STEM,Male,White alone,0.098032501783178,0.937984496124031,24494.30164888458,17219,0.9757335140953748,VT,0
Vermont,Not working,Male,Two or More Races,,1.0,0.0,183,58.201657458563545,VT,1
Vermont,STEM,Male,Two or More Races,2.4913303041556922,1.0,14696.580989330747,77,1.2105693204509433,VT,0
Vermont,STEM,Female,White alone,-0.0070767546986517755,1.0,44089.742967992235,913,0.668180981202874,VT,0
Vermont,STEM,Male,White alone,0.47643333891298134,0.9411764705882353,41150.4267701261,2712,1.5220061636596598,VT,0
Vermont,STEM-related,Female,Two or More Races,-0.45821051894686904,1.0,16656.125121241515,232,6.745950780033785,VT,0
Vermont,STEM-related,Male,Two or More Races,-1.6124611634035706,0.0,0.0,214,7.838360412921709,VT,0
Vermont,STEM-related,Female,White alone,-0.13658746358760626,1.0,44089.742967992235,792,1.3503956527462058,VT,0
Vermont,STEM-related,Male,White alone,-0.6962537931583967,1.0,75932.3351115422,351,0.45892990644374976,VT,0
Virginia,Non-STEM,Female,Alaska Native alone,0.3937810186762618,0.0,6481.68065153011,119,1.176602123374561,VA,0
Virginia,Non-STEM,Female,American Indian alone,0.9383954768400307,0.7142857142857143,24929.540967423494,568,0.8438257652484226,VA,0
Virginia,Non-STEM,Male,American Indian alone,0.04473259189473941,0.7142857142857143,14957.7245804541,1194,1.176602123374561,VA,0
Virginia,Non-STEM,Female,"American Indian and Alaska Native tribes specified; or American Indian or Alaska Native, not specified and no other races",-1.7834648606082713,1.0,35898.53899308984,137,1.176602123374561,VA,0
Virginia,Non-STEM,Male,"American Indian and Alaska Native tribes specified; or American Indian or Alaska Native, not specified and no other races",0.470666663690488,1.0,33904.175715695965,225,1.176602123374561,VA,0
Virginia,Non-STEM,Female,Asian alone,-0.04088464971182543,0.9338235294117647,16603.07428430405,13912,0.8651175276352673,VA,0
Virginia,Non-STEM,Male,Asian alone,-0.041282710938028884,0.9126984126984127,19943.6327739388,14188,0.7979747096767815,VA,0
Virginia,Non-STEM,Female,Black or African American alone,0.06643046641798515,0.8994413407821229,17051.806021717668,61054,1.0668488310761186,VA,0
Virginia,Non-STEM,Male,Black or African American alone,0.1122379904632419,0.7680798004987531,14957.7245804541,61443,1.0612113831616339,VA,0
Virginia,Non-STEM,Female,Native Hawaiian and Other Pacific Islander alone,-0.44989107257996724,1.0,25926.72260612044,386,1.1214035052409397,VA,0
Virginia,Non-STEM,Male,Native Hawaiian and Other Pacific Islander alone,-0.5987913407099709,1.0,21937.99605133268,311,0.6298162829078976,VA,0
Virginia,Non-STEM,Female,Some Other Race alone,0.09067360366437745,0.6470588235294118,16952.087857847982,6623,1.0833638069108462,VA,0
Virginia,Non-STEM,Male,Some Other Race alone,0.05503984949736637,0.5652173913043478,22935.17769002962,10868,1.1021644437885474,VA,0
Virginia,Non-STEM,Female,Two or More Races,0.32934522905069413,0.8736842105263158,19644.47828232972,12000,1.0582540459072651,VA,0
Virginia,Non-STEM,Male,Two or More Races,0.1856366507317616,0.8148148148148148,19943.6327739388,14718,1.0829360297559119,VA,0
Virginia,Non-STEM,Female,White alone,-0.06662440542664427,0.9074200136147039,19943.6327739388,165824,0.9793147141819163,VA,0
Virginia,Non-STEM,Male,White alone,-0.004705567717151289,0.8748488512696493,24929.540967423494,181129,0.9922422445198681,VA,0
Virginia,Not working,Female,Asian alone,,1.0,0.0,10,0.10715627897282363,VA,1
Virginia,Not working,Male,Asian alone,,1.0,0.0,243,2.355083465248974,VA,1
Virginia,Not working,Female,Black or African American alone,,0.8333333333333334,0.0,767,2.3094906557646966,VA,1
Virginia,Not working,Male,Black or African American alone,,0.5,0.0,184,0.5476201156976138,VA,1
Virginia,Not working,Male,Native Hawaiian and Other Pacific Islander alone,,1.0,0.0,44,15.354591049151637,VA,1
Virginia,Not working,Female,Some Other Race alone,,0.0,0.0,62,1.7476052436476759,VA,1
Virginia,Not working,Male,Some Other Race alone,,0.5,0.0,230,4.019357951407542,VA,1
Virginia,Not working,Male,Two or More Races,,0.5,0.0,174,2.206151510683475,VA,1
Virginia,Not working,Female,White alone,,0.3333333333333333,0.0,317,0.32260139213923616,VA,1
Virginia,Not working,Male,White alone,,0.7,0.0,1130,1.0666949751715078,VA,1
Virginia,STEM,Female,Asian alone,0.3533212260520537,1.0,68306.9422507404,4006,2.3180885563061717,VA,0
Virginia,STEM,Male,Asian alone,0.17224485469310677,0.9285714285714286,63819.62487660417,5769,3.0192704915815884,VA,0
Virginia,STEM,Female,Black or African American alone,0.548771300516908,1.0,48861.90029615006,1805,0.2934941880668034,VA,0
Virginia,STEM,Male,Black or African American alone,-0.21257967141573264,0.8,35699.102665350445,4639,0.7455682339812262,VA,0
Virginia,STEM,Male,Native Hawaiian and Other Pacific Islander alone,1.1900259344137267,1.0,32906.99407699902,226,4.258880658227121,VA,0
Virginia,STEM,Female,Some Other Race alone,-0.048882989779002496,1.0,37394.311451135254,131,0.19939965341077945,VA,0
Virginia,STEM,Male,Some Other Race alone,-0.32658018509088,0.5,70799.89634748275,347,0.32746114602730814,VA,0
Virginia,STEM,Female,Two or More Races,-0.34290450732153394,1.0,67808.35143139191,729,0.5982321592440929,VA,0
Virginia,STEM,Male,Two or More Races,0.3815628326534493,0.9230769230769231,62822.443237907224,1019,0.6976887568992421,VA,0
Virginia,STEM,Female,White alone,0.09272844992265267,0.9758064516129032,45371.76456071077,12915,0.7097458132012431,VA,0
Virginia,STEM,Male,White alone,0.06154281743618836,0.9693486590038314,49859.081934847,26950,1.3737953091590684,VA,0
Virginia,STEM-related,Female,American Indian alone,0.8041923803011225,1.0,22436.58687068115,224,5.254303133368587,VA,0
Virginia,STEM-related,Female,Asian alone,-0.43420550551195103,0.8181818181818182,51853.44521224088,993,0.9749839145697252,VA,0
Virginia,STEM-related,Male,Asian alone,-0.281336698108593,0.8571428571428571,3988.72655478776,720,0.6393859726620336,VA,0
Virginia,STEM-related,Female,Black or African American alone,0.036984447972203585,0.7894736842105263,26225.877097729517,3709,1.023312447275745,VA,0
Virginia,STEM-related,Male,Black or African American alone,-0.1818149379781214,0.9090909090909091,32906.99407699902,1858,0.5066847780507837,VA,0
Virginia,STEM-related,Female,Native Hawaiian and Other Pacific Islander alone,0.6974373600693158,1.0,129633.61303060221,19,0.8715471070428845,VA,0
Virginia,STEM-related,Female,Some Other Race alone,-0.172529526532208,1.0,29915.4491609082,377,0.9736964302929224,VA,0
Virginia,STEM-related,Male,Some Other Race alone,-0.801643408314932,1.0,21937.99605133268,157,0.2513964144173047,VA,0
Virginia,STEM-related,Female,Two or More Races,-0.11900908336628266,1.0,26425.31342546891,613,0.8535556198865543,VA,0
Virginia,STEM-related,Male,Two or More Races,0.043139462098254394,1.0,43377.401283316896,80,0.0929408524801433,VA,0
Virginia,STEM-related,Female,White alone,0.0816200540747041,0.9340659340659341,36347.27073050346,20174,1.8811766066938442,VA,0
Virginia,STEM-related,Male,White alone,-0.009349046916704684,1.0,33904.175715695965,5574,0.48212466284480043,VA,0
Washington,Non-STEM,Female,Alaska Native alone,0.7744228056252311,1.0,32615.382841328414,121,1.1718929792957868,WA,0
Washington,Non-STEM,Male,Alaska Native alone,-0.6485782013569735,1.0,25160.438191881916,160,1.1718929792957868,WA,0
Washington,Non-STEM,Female,American Indian alone,-0.30800007278666736,0.7391304347826086,12440.438883763836,4327,1.1527121894550738,WA,0
Washington,Non-STEM,Male,American Indian alone,0.024485384089571193,0.7222222222222222,19010.108856088566,4546,1.0843528361242922,WA,0
Washington,Non-STEM,Female,"American Indian and Alaska Native tribes specified; or American Indian or Alaska Native, not specified and no other races",-0.527601178382935,0.6666666666666666,16773.62546125461,344,1.0954651762982357,WA,0
Washington,Non-STEM,Male,"American Indian and Alaska Native tribes specified; or American Indian or Alaska Native, not specified and no other races",0.13824302937175154,1.0,6243.516143911439,697,1.171892979295787,WA,0
Washington,Non-STEM,Female,Asian alone,-0.05373403989725549,0.9066666666666666,18171.427583025834,18127,0.8204110777312296,WA,0
Washington,Non-STEM,Male,Asian alone,0.02170243486211885,0.9178082191780822,27396.92158671587,17561,0.6446641170758799,WA,0
Washington,Non-STEM,Female,Black or African American alone,0.1327815765726898,0.8602150537634409,16773.62546125461,14911,1.1207809771201,WA,0
Washington,Non-STEM,Male,Black or African American alone,-0.2632648996274937,0.8611111111111112,24414.943726937272,14006,1.0829726225928207,WA,0
Washington,Non-STEM,Female,Native Hawaiian and Other Pacific Islander alone,0.4667424978853952,0.631578947368421,22364.83394833948,2843,0.9693604131911323,WA,0
Washington,Non-STEM,Male,Native Hawaiian and Other Pacific Islander alone,0.12619880304938313,0.7619047619047619,21432.965867158677,2404,1.030442839146698,WA,0
Washington,Non-STEM,Female,Some Other Race alone,-0.08395128857711713,0.7745098039215687,18637.36162361624,15441,1.0804394252033822,WA,0
Washington,Non-STEM,Male,Some Other Race alone,0.20683220267282934,0.7131782945736435,23576.26245387454,20370,1.128407468128347,WA,0
Washington,Non-STEM,Female,Two or More Races,-0.0710165854574384,0.903448275862069,21153.405442804433,16392,1.017084222831394,WA,0
Washington,Non-STEM,Male,Two or More Races,0.12457657008375742,0.8717948717948718,26558.240313653136,17655,1.0205579119748986,WA,0
Washington,Non-STEM,Female,White alone,-0.03791826069211103,0.9245283018867925,20501.097785977858,168642,1.0270034183896821,WA,0
Washington,Non-STEM,Male,White alone,0.01439448467346425,0.8716676999380037,26092.306273062728,185505,1.0073492262692647,WA,0
Washington,Not working,Male,American Indian alone,,0.5,0.0,192,5.128717127473719,WA,1
Washington,Not working,Female,Asian alone,,1.0,0.0,255,1.2924450599695516,WA,1
Washington,Not working,Male,Asian alone,,1.0,0.0,503,2.067847794135665,WA,1
Washington,Not working,Male,Black or African American alone,,1.0,0.0,241,2.08682834857554,WA,1
Washington,Not working,Female,Some Other Race alone,,1.0,0.0,645,5.054183949356688,WA,1
Washington,Not working,Female,White alone,,0.8333333333333334,0.0,1032,0.7038047146248652,WA,1
Washington,Not working,Male,White alone,,0.7777777777777778,0.0,1633,0.9930633439004437,WA,1
Washington,STEM,Male,American Indian alone,-0.7220986760825051,1.0,23296.702029520293,112,0.2330260129661724,WA,0
Washington,STEM,Female,Asian alone,0.21362819645431314,1.0,83868.12730627306,4717,1.8621585307226343,WA,0
Washington,STEM,Male,Asian alone,0.29565000625893856,0.9761904761904762,102505.4889298893,10894,3.488324024592199,WA,0
Washington,STEM,Female,Black or African American alone,0.3965199504480372,1.0,46593.404059040586,478,0.3133913975175358,WA,0
Washington,STEM,Male,Black or African American alone,-0.001011597546797749,0.75,50320.87638376384,888,0.59890993189407,WA,0
Washington,STEM,Female,Native Hawaiian and Other Pacific Islander alone,0.6333016998817977,1.0,80140.6549815498,456,1.3561835009156635,WA,0
Washington,STEM,Male,Native Hawaiian and Other Pacific Islander alone,0.32453232963983164,1.0,91789.00599630996,330,1.2338108232375566,WA,0
Washington,STEM,Female,Some Other Race alone,0.6684250278733764,1.0,55912.08487084871,441,0.26915892385388074,WA,0
Washington,STEM,Male,Some Other Race alone,0.5656089731909606,1.0,74549.44649446495,785,0.37930605283144053,WA,0
Washington,STEM,Female,Two or More Races,0.519468293140338,1.0,19010.10885608856,1219,0.6597416029145706,WA,0
Washington,STEM,Male,Two or More Races,-0.28073940017651355,0.95,45661.53597785978,2557,1.2892758674248617,WA,0
Washington,STEM,Female,White alone,0.10888438645699902,0.9726027397260274,34106.37177121772,8950,0.47541663520443117,WA,0
Washington,STEM,Male,White alone,0.1448318243503103,0.985981308411215,54514.282749077494,25960,1.2296296281731884,WA,0
Washington,STEM-related,Female,American Indian alone,-0.578808284481944,1.0,214329.65867158672,72,0.39696635108975936,WA,0
Washington,STEM-related,Male,American Indian alone,0.1574113103540731,1.0,18637.36162361624,63,0.311006127852304,WA,0
Washington,STEM-related,Female,"American Indian and Alaska Native tribes specified; or American Indian or Alaska Native, not specified and no other races",-0.6069892256805479,0.0,68026.36992619926,24,1.5817526978658072,WA,0
Washington,STEM-related,Female,Asian alone,0.27008915435380715,0.9090909090909091,37274.72324723247,2794,2.617093213616357,WA,0
Washington,STEM-related,Male,Asian alone,-0.09163454147477205,1.0,46593.404059040586,2965,2.2526626618416965,WA,0
Washington,STEM-related,Female,Black or African American alone,-0.4352265142125467,1.0,54048.34870848709,202,0.31423355501184613,WA,0
Washington,STEM-related,Male,Black or African American alone,-0.6583610943219741,1.0,7454.9446494464955,21,0.03360546111855304,WA,0
Washington,STEM-related,Female,Native Hawaiian and Other Pacific Islander alone,2.734753411218009,1.0,38486.151752767524,138,0.9738110877753996,WA,0
Washington,STEM-related,Female,Some Other Race alone,-0.24193284898915307,1.0,65230.76568265683,221,0.3200401625368959,WA,0
Washington,STEM-related,Female,Two or More Races,-0.11811854035969503,0.8888888888888888,42865.93173431735,1276,1.6385619094956216,WA,0
Washington,STEM-related,Male,Two or More Races,-0.9651431808235639,0.5,18637.36162361624,61,0.07297716289665163,WA,0
Washington,STEM-related,Female,White alone,-0.05166034331356998,0.9922480620155039,44729.66789667896,13810,1.7405521180356776,WA,0
Washington,STEM-related,Male,White alone,-0.3111018281211006,0.9545454545454546,41095.3823800738,2708,0.30434088960725203,WA,0
West Virginia,Non-STEM,Male,American Indian alone,-0.24219868852245394,0.5,17396.29735935706,333,1.127783385784692,WV,0
West Virginia,Non-STEM,Female,Asian alone,-0.5359472355706013,1.0,4870.963260619977,963,0.7201958889327974,WV,0
West Virginia,Non-STEM,Male,Asian alone,0.6663625602446779,0.6666666666666666,11133.63030998852,460,1.127783385784692,WV,0
West Virginia,Non-STEM,Female,Black or African American alone,-0.5139691237940162,0.65,8698.14867967853,3477,1.127783385784692,WV,0
West Virginia,Non-STEM,Male,Black or African American alone,0.17366735906491562,0.8888888888888888,9973.877152698049,2686,1.1244343631097562,WV,0
West Virginia,Non-STEM,Female,Some Other Race alone,1.9700173502837064,1.0,9741.926521239955,403,1.127783385784692,WV,0
West Virginia,Non-STEM,Male,Some Other Race alone,0.4242495577086304,0.5,44650.49655568313,111,1.1277833857846922,WV,0
West Virginia,Non-STEM,Female,Two or More Races,-0.3835992161089516,1.0,11672.915528128588,570,0.5930226290565261,WV,0
West Virginia,Non-STEM,Male,Two or More Races,0.8488983648673105,0.8333333333333334,17396.29735935706,690,1.127783385784692,WV,0
West Virginia,Non-STEM,Female,White alone,-0.16275306796400743,0.907928388746803,13685.087256027557,41687,0.9717632493428371,WV,0
West Virginia,Non-STEM,Male,White alone,0.17793071619166265,0.8221024258760108,26906.27324913892,49666,1.0217900988431268,WV,0
West Virginia,Not working,Female,White alone,,1.0,0.0,178,0.6510481205980604,WV,1
West Virginia,Not working,Male,White alone,,1.0,0.0,466,1.5042557540491417,WV,1
West Virginia,STEM,Female,Asian alone,0.23702730103554684,0.5,41461.175373134334,215,4.525717990586879,WV,0
West Virginia,STEM,Male,Black or African American alone,,1.0,0.0,8,0.09426332735698643,WV,1
West Virginia,STEM,Female,Two or More Races,-0.6747407286472179,1.0,52188.89207807119,81,2.3719531498936157,WV,0
